CustomerID,Age,Gender,Income,City,State,PostalCode,Region,Country,TotalPurchases,TotalSpent,MembershipLevel,LastPurchaseDate,FavoriteCategory,Churn
10550,59.0,Female,,Columbia,Tennessee,38401,South,United States,18,6544.9277,Gold,2023-12-30,Health & Personal Care,0.0
12390,39.0,,82635.0,Charlotte,North Carolina,28205,South,United States,18,11926.807,Platinum,2023-11-10,Sports and Outdoors,0.0
14176,34.0,Female,92669.0,Tampa,Florida,33614,South,United States,78,9528.236,Gold,2023-12-08,Office Products,0.0
12648,50.0,,,Tampa,Florida,33614,South,United States,52,7844.5864,Gold,,Electronics,0.0
17039,32.0,Female,34344.0,Tampa,Florida,33614,South,United States,84,357.60718,Bronze,2023-03-07,Pet Supplies,1.0
13778,30.0,Female,90232.0,Tampa,Florida,33614,South,United States,6,608.7271,Bronze,2023-08-10,Home and Kitchen,1.0
16116,42.0,Male,59164.0,Tampa,Florida,33614,,United States,51,3960.6567,Silver,2023-03-03,Home and Kitchen,1.0
16955,49.0,Female,73792.0,Santa Clara,,95051,West,United States,58,4291.876,Silver,2023-08-13,Furniture,1.0
10689,,,78765.0,Chicago,Illinois,60610,Central,United States,103,4765.316,Silver,,Clothing,0.0
15670,47.0,Female,84779.0,Chicago,Illinois,60610,Central,United States,6,5862.217,Gold,2023-11-30,Beauty,0.0
17254,46.0,Female,54332.0,Chicago,,60610,Central,United States,14,11847.2295,Platinum,2023-12-18,Clothing,0.0
19582,34.0,Female,54192.0,Chicago,Illinois,60610,Central,United States,85,4929.2217,Silver,2023-05-31,Health & Personal Care,1.0
19200,39.0,Female,75666.0,Chicago,Illinois,60610,Central,United States,19,1167.5028,Silver,2023-10-23,Pet Supplies,0.0
15431,,Male,98814.0,Chicago,Illinois,60610,,United States,68,11735.833,Platinum,2023-12-09,Sports and Outdoors,0.0
10224,31.0,Female,95259.0,Chicago,Illinois,60610,Central,United States,90,10999.371,Platinum,2023-12-27,Office Products,0.0
16522,,Female,,Lakeville,Minnesota,55044,Central,United States,94,3306.715,Silver,2023-03-24,Electronics,1.0
18426,61.0,Female,81484.0,Lakeville,Minnesota,55044,Central,United States,18,5585.9907,Gold,2023-12-06,Electronics,0.0
15196,39.0,Male,49886.0,Lakeville,Minnesota,55044,Central,United States,7,3571.5095,Silver,2023-12-20,Clothing,0.0
14834,63.0,Female,27671.0,Lakeville,Minnesota,55044,Central,United States,86,6211.428,Gold,2023-06-22,Sports and Outdoors,1.0
12487,18.0,Male,71696.0,,Minnesota,55044,Central,United States,101,9543.9795,Gold,2023-12-07,Pet Supplies,0.0
10028,43.0,Female,,,California,94109,West,United States,9,2562.5535,Silver,2023-07-17,Furniture,1.0
10109,45.0,Female,44867.0,San Diego,California,92037,West,United States,19,3466.4297,Silver,2023-05-11,Health & Personal Care,1.0
13273,50.0,,39948.0,San Diego,California,92037,West,United States,61,4093.59,Silver,2023-10-27,Office Products,0.0
11591,29.0,Female,51289.0,New York City,New York,10024,East,United States,68,12393.832,Platinum,2023-11-07,Pet Supplies,0.0
16752,43.0,Female,48979.0,New York City,New York,10024,,United States,66,5047.8647,Gold,2023-12-05,Grocery,0.0
10896,35.0,Female,90304.0,Chicago,Illinois,60623,Central,United States,48,12716.401,Platinum,2023-12-27,Office Products,0.0
19804,47.0,,57603.0,Chicago,Illinois,60623,Central,United States,89,4593.5386,Silver,2023-04-06,Office Products,1.0
13626,24.0,Female,69627.0,Chicago,Illinois,60623,,United States,30,12914.719,Platinum,2023-12-01,Beauty,0.0
14647,32.0,Female,,Chicago,Illinois,60623,Central,United States,35,73.62966,Bronze,2023-01-03,Grocery,1.0
11912,,Male,,New York City,New York,10009,East,United States,88,5670.6104,Gold,2023-11-02,Office Products,0.0
11570,35.0,,45830.0,New York City,New York,10009,East,United States,64,9296.3,Gold,2023-11-15,Furniture,
12208,49.0,Female,60352.0,New York City,New York,10009,East,United States,40,2042.3208,Silver,2023-04-26,Sports and Outdoors,1.0
12218,,,88268.0,Pasadena,Texas,77506,,United States,32,5314.273,Gold,2023-08-13,Electronics,1.0
10726,47.0,Female,,Houston,Texas,77036,Central,United States,68,4256.34,Silver,2023-10-24,Home and Kitchen,0.0
19083,53.0,Male,58544.0,Houston,Texas,77036,Central,United States,29,805.22455,Bronze,2023-04-15,Clothing,1.0
16598,56.0,Female,69374.0,Chicago,Illinois,60610,Central,United States,61,12404.114,Platinum,2023-11-16,Office Products,0.0
14781,49.0,Female,87646.0,Brentwood,California,94513,West,United States,33,6470.1226,Gold,2023-10-18,Pet Supplies,0.0
11245,,Male,73652.0,Chapel Hill,North Carolina,27514,South,United States,35,10434.847,Platinum,2023-12-23,Clothing,0.0
18596,30.0,Female,47362.0,Morristown,New Jersey,7960,East,United States,24,7384.007,Gold,2023-11-23,Electronics,0.0
17057,41.0,Female,22530.0,Cincinnati,,45231,East,United States,56,648.6186,Bronze,2023-05-20,Pet Supplies,1.0
18931,75.0,,,Cincinnati,Ohio,45231,East,United States,26,3432.6492,Silver,2023-09-04,Office Products,1.0
15859,61.0,Male,74862.0,San Francisco,California,94110,West,United States,83,7806.4897,Gold,2023-12-28,Electronics,0.0
19630,46.0,Female,60887.0,San Francisco,California,94109,West,United States,32,1918.5227,Silver,2023-09-30,Sports and Outdoors,1.0
17440,37.0,Female,59267.0,San Francisco,California,94109,West,United States,23,9779.727,Gold,2023-12-21,Grocery,0.0
14883,41.0,Female,,San Francisco,California,94109,West,United States,19,9926.017,Gold,2023-12-21,Office Products,0.0
15858,42.0,Male,78800.0,Inglewood,California,90301,West,United States,47,6070.353,Gold,,Home and Kitchen,1.0
12846,37.0,Male,135367.0,Inglewood,California,90301,West,United States,72,11207.927,Platinum,2023-04-14,Home and Kitchen,1.0
15832,35.0,,33932.0,Philadelphia,Pennsylvania,19140,East,United States,64,2527.2654,Silver,2023-06-21,Home and Kitchen,1.0
18821,18.0,Female,87550.0,,Pennsylvania,19140,East,United States,30,2195.2249,Silver,,Electronics,1.0
13049,26.0,,105251.0,Philadelphia,Pennsylvania,19140,East,United States,43,2999.3147,Silver,2023-05-29,Pet Supplies,1.0
11260,26.0,Male,71653.0,Philadelphia,Pennsylvania,19140,East,United States,101,7489.23,Gold,2023-12-26,Clothing,0.0
18238,67.0,Female,73659.0,Houston,Texas,77070,Central,United States,9,6607.291,Gold,2023-11-26,Clothing,0.0
19256,70.0,,89142.0,Houston,Texas,77070,Central,United States,44,976.2211,Bronze,2023-11-16,Sports and Outdoors,0.0
13579,42.0,Female,46043.0,Los Angeles,,90004,West,United States,17,3413.8716,Silver,2023-06-17,Pet Supplies,1.0
13813,28.0,,51028.0,Portland,Oregon,97206,West,United States,56,1699.6274,Silver,2023-01-21,Electronics,1.0
18874,38.0,Male,76164.0,Portland,Oregon,97206,West,United States,63,12203.78,Platinum,2023-11-30,Sports and Outdoors,0.0
14271,32.0,Female,25816.0,Portland,Oregon,97206,West,United States,1,4650.103,Silver,2023-10-24,Grocery,0.0
11105,35.0,Female,63320.0,,Florida,33319,South,United States,65,5676.023,Gold,2023-12-21,Furniture,0.0
13293,38.0,Female,50452.0,Tamarac,Florida,33319,South,United States,12,3836.9756,Silver,2023-06-28,Sports and Outdoors,1.0
10943,51.0,Male,22530.0,Tamarac,Florida,33319,South,United States,37,8633.25,Gold,2023-11-22,Sports and Outdoors,0.0
10093,44.0,,,Columbus,Ohio,43229,East,United States,49,9047.599,Gold,2023-11-10,Office Products,0.0
10038,51.0,Female,72543.0,Columbus,Ohio,43229,East,United States,93,12783.453,Platinum,2023-11-26,Home and Kitchen,0.0
13803,30.0,Female,84751.0,,Ohio,43229,East,United States,40,8329.781,Gold,2023-11-18,Office Products,0.0
15000,48.0,Female,66510.0,,Ohio,43229,East,United States,27,6651.1104,Gold,2023-12-15,Beauty,0.0
15876,52.0,Female,59660.0,,,80906,West,United States,9,2241.3618,Silver,2023-04-17,Grocery,1.0
13272,54.0,Female,80891.0,Colorado Springs,Colorado,80906,West,United States,8,10479.02,Platinum,2023-11-10,Clothing,0.0
14995,33.0,Male,64331.0,Colorado Springs,Colorado,80906,West,United States,74,11639.783,Platinum,2023-12-28,Grocery,0.0
19259,64.0,Male,44946.0,Colorado Springs,Colorado,80906,West,United States,95,5002.601,Gold,2023-11-22,Office Products,0.0
10552,43.0,Female,49919.0,Colorado Springs,Colorado,80906,West,United States,49,5552.7153,Gold,2023-12-10,Electronics,0.0
14585,25.0,Female,61364.0,Belleville,,7109,East,United States,5,6767.7915,Gold,2023-11-02,Clothing,0.0
15182,,Female,,,New Jersey,7109,East,United States,90,4044.492,Silver,2023-12-20,Office Products,0.0
14938,50.0,Male,51439.0,Belleville,New Jersey,7109,East,United States,7,3412.7854,Silver,2023-05-31,Clothing,1.0
17733,25.0,Male,111806.0,Belleville,New Jersey,7109,East,United States,44,8462.951,Gold,2023-11-27,Health & Personal Care,0.0
17657,41.0,Male,112816.0,Belleville,New Jersey,7109,East,United States,103,8481.725,Gold,2023-12-01,Grocery,0.0
16454,30.0,,76403.0,Chicago,Illinois,60623,Central,United States,89,3403.333,Silver,2023-06-17,Grocery,1.0
12217,26.0,,90246.0,New York City,New York,10024,East,United States,40,9270.518,Gold,2023-03-30,Sports and Outdoors,1.0
10352,,Female,74412.0,Taylor,Michigan,48180,Central,United States,102,8344.85,Gold,2023-11-15,Clothing,0.0
10584,,Female,44276.0,Lakewood,,8701,East,United States,45,5577.112,Gold,2023-11-08,Health & Personal Care,0.0
19520,49.0,Female,59259.0,,New Jersey,8701,East,United States,47,7680.8276,Gold,2023-11-22,Health & Personal Care,0.0
15588,39.0,Male,92307.0,Arlington,Virginia,22204,South,United States,20,8309.297,Gold,2023-11-07,Home and Kitchen,0.0
18317,27.0,Male,67264.0,,Colorado,80004,West,United States,80,12360.6875,Platinum,2023-11-11,Furniture,0.0
11683,40.0,Male,76194.0,Arvada,Colorado,80004,,United States,98,2390.4253,Silver,2023-11-27,Office Products,0.0
10391,29.0,Female,,,Colorado,80004,West,United States,99,3499.9272,Silver,2023-03-26,Office Products,1.0
15767,46.0,,89829.0,Arvada,Colorado,80004,,United States,59,13144.94,Platinum,2023-11-04,Electronics,0.0
12966,21.0,Male,78617.0,Hackensack,New Jersey,7601,,United States,93,9775.39,Gold,2023-11-06,Clothing,0.0
19232,26.0,Female,,,Florida,33710,,United States,2,3661.8655,Silver,2023-07-31,Health & Personal Care,1.0
15312,63.0,Female,69735.0,Saint Petersburg,Florida,33710,South,United States,21,553.6236,Bronze,2023-05-03,Home and Kitchen,1.0
13789,,Female,,Philadelphia,Pennsylvania,19143,East,United States,73,11792.856,Platinum,2023-12-03,Sports and Outdoors,0.0
14237,36.0,,84570.0,New York City,New York,10024,East,United States,2,8017.0825,Gold,,Sports and Outdoors,1.0
18114,44.0,,110390.0,New York City,,10024,,United States,102,5797.0054,Gold,,Pet Supplies,0.0
18265,28.0,Female,90934.0,New York City,New York,10024,East,United States,51,12129.18,Platinum,2023-11-13,Health & Personal Care,0.0
18119,21.0,Female,126031.0,New York City,,10024,East,United States,73,7431.331,Gold,2023-11-19,Health & Personal Care,0.0
19510,49.0,Female,88776.0,New York City,,10024,East,United States,26,3603.3594,Silver,2023-09-05,Pet Supplies,1.0
14214,,Male,80805.0,,California,90805,West,United States,89,12777.724,Platinum,2023-12-29,Health & Personal Care,0.0
17575,,Female,,,,92345,West,United States,30,6446.618,Gold,2023-12-03,Health & Personal Care,0.0
16713,20.0,,,Hesperia,California,92345,West,United States,26,11179.967,Platinum,2023-12-01,Clothing,0.0
15863,35.0,Male,65457.0,,,37130,,United States,77,11847.26,Platinum,2023-11-10,Office Products,0.0
17827,45.0,,,,,19143,East,United States,88,10724.693,Platinum,2023-12-23,Office Products,0.0
10504,24.0,Male,46220.0,Philadelphia,Pennsylvania,19143,East,United States,54,9271.503,Gold,2023-11-09,Electronics,0.0
15445,47.0,Female,50192.0,Philadelphia,Pennsylvania,19143,East,United States,2,1778.9503,Silver,2023-10-07,Sports and Outdoors,0.0
18337,46.0,Female,67536.0,Philadelphia,Pennsylvania,19143,East,United States,28,1093.242,Silver,2023-04-17,Furniture,1.0
10564,56.0,,95725.0,Philadelphia,Pennsylvania,19143,East,United States,71,4339.2397,Silver,2023-04-06,Health & Personal Care,1.0
11065,30.0,,104823.0,Philadelphia,Pennsylvania,19134,East,United States,67,12381.844,Platinum,2023-12-27,Clothing,0.0
17068,26.0,Female,24458.0,Philadelphia,Pennsylvania,19134,East,United States,87,2990.561,Silver,2023-01-27,Furniture,1.0
17531,67.0,Female,81726.0,Philadelphia,Pennsylvania,19134,East,United States,59,4448.122,Silver,2023-05-31,Pet Supplies,1.0
19706,28.0,Female,57207.0,Los Angeles,,90045,West,United States,69,9525.094,Gold,2023-01-28,Beauty,1.0
13515,40.0,Female,51962.0,,California,90045,West,United States,80,2721.7522,Silver,2023-07-13,Sports and Outdoors,1.0
18382,27.0,Female,67351.0,Los Angeles,California,90045,West,United States,78,8776.671,Gold,,Electronics,0.0
18078,,,39131.0,San Francisco,,94122,West,United States,95,9113.062,Gold,2023-11-03,Health & Personal Care,0.0
18517,38.0,Male,44505.0,San Francisco,California,94122,,United States,7,11502.629,Platinum,2023-11-13,Beauty,0.0
12414,42.0,Female,,Layton,Utah,84041,,United States,6,10538.352,Platinum,2023-12-15,Home and Kitchen,0.0
11166,36.0,Female,47525.0,Philadelphia,Pennsylvania,19140,East,United States,2,2842.17,Silver,2023-12-21,Home and Kitchen,0.0
18769,23.0,Female,68407.0,Philadelphia,Pennsylvania,19140,East,United States,66,12753.64,Platinum,2023-11-14,Sports and Outdoors,0.0
13622,30.0,Female,101140.0,Philadelphia,Pennsylvania,19140,East,United States,99,10073.61,Platinum,2023-11-07,Electronics,0.0
18630,57.0,Male,42869.0,Philadelphia,,19140,East,United States,76,7235.8975,Gold,2023-12-22,Clothing,0.0
19886,28.0,Female,59735.0,Austin,,78745,Central,United States,65,345.62787,Bronze,2023-02-10,Electronics,1.0
16057,33.0,Female,101082.0,San Francisco,California,94122,West,United States,18,2111.2866,Silver,2023-01-06,Home and Kitchen,1.0
13536,58.0,Male,,Lowell,Massachusetts,1852,East,United States,46,12426.981,Platinum,2023-11-29,Beauty,0.0
15300,34.0,Female,72770.0,Lowell,Massachusetts,1852,East,United States,19,3992.6,Silver,,Electronics,1.0
17923,33.0,Female,54728.0,Lowell,,1852,,United States,2,7955.5146,Gold,2023-11-18,Health & Personal Care,0.0
12987,,Female,60408.0,New York City,New York,10009,East,United States,38,10402.533,Platinum,2023-12-19,Beauty,
10578,33.0,Female,71001.0,,New York,10009,East,United States,6,443.75137,Bronze,2023-11-21,Clothing,0.0
17447,32.0,Female,51732.0,New York City,New York,10009,East,United States,95,7179.83,Gold,2023-09-21,Sports and Outdoors,1.0
11037,19.0,Female,81918.0,New York City,,10009,East,United States,80,10743.798,Platinum,2023-11-24,Beauty,0.0
15640,28.0,,93086.0,New York City,New York,10009,East,United States,47,5204.7466,Gold,2023-11-27,Health & Personal Care,0.0
11539,41.0,Female,87845.0,New York City,,10035,East,United States,41,3326.9226,Silver,2023-06-27,Health & Personal Care,1.0
17914,28.0,Female,34007.0,New York City,New York,10035,East,United States,99,10951.81,Platinum,2023-11-24,Grocery,0.0
17524,61.0,Female,,,New York,10035,East,United States,55,11194.324,Platinum,2023-05-25,Clothing,1.0
17054,26.0,,,New York City,New York,10035,East,United States,8,9258.019,Gold,2023-11-09,Office Products,0.0
12588,,Male,65393.0,,,28205,South,United States,100,5971.589,Gold,2023-12-07,Beauty,0.0
11195,55.0,Male,78620.0,,Georgia,31907,South,United States,14,4206.271,Silver,2023-10-13,Beauty,0.0
19426,,Female,66252.0,Columbus,,31907,South,United States,35,3297.9587,Silver,2023-04-12,Clothing,1.0
14714,48.0,,,,New York,10009,East,United States,19,4238.428,Silver,2023-02-19,Health & Personal Care,1.0
15405,38.0,Female,106393.0,New York City,New York,10009,East,United States,62,10946.281,Platinum,2023-03-13,Sports and Outdoors,
15763,25.0,Female,34888.0,New York City,New York,10009,,United States,2,3723.638,Silver,,Furniture,0.0
13591,,Female,71425.0,New York City,New York,10009,East,United States,97,2708.909,Silver,2023-10-20,Furniture,0.0
12082,39.0,Female,59951.0,San Francisco,California,94109,,United States,87,879.1992,Bronze,2023-01-12,Beauty,1.0
17832,32.0,Female,68083.0,Manchester,,6040,,United States,29,6621.3994,Gold,2023-02-25,Furniture,1.0
17601,58.0,Female,72910.0,Manchester,Connecticut,6040,East,United States,17,7466.5474,Gold,2023-12-09,Pet Supplies,0.0
12020,,Male,72739.0,Manchester,Connecticut,6040,East,United States,83,12628.117,Platinum,2023-11-17,Grocery,0.0
14814,25.0,Male,59293.0,Manchester,Connecticut,6040,East,United States,69,923.36975,Bronze,,Furniture,1.0
10441,18.0,Female,82769.0,Harlingen,Texas,78550,Central,United States,48,9364.116,Gold,2023-08-06,Home and Kitchen,1.0
18246,,Female,,Harlingen,,78550,Central,United States,49,11509.236,Platinum,2023-12-29,Electronics,0.0
18032,,Male,83656.0,Tucson,Arizona,85705,West,United States,56,9886.342,Gold,2023-05-05,Health & Personal Care,1.0
17297,39.0,Female,,Tucson,Arizona,85705,West,United States,62,11619.628,Platinum,,Office Products,0.0
19915,52.0,Female,60047.0,Tucson,Arizona,85705,West,United States,13,8100.553,Gold,2023-12-13,Health & Personal Care,0.0
12425,33.0,Female,66294.0,Tucson,Arizona,85705,West,United States,46,6098.3896,Gold,2023-11-15,Clothing,0.0
17646,26.0,Male,,Quincy,Illinois,62301,Central,United States,94,11064.871,Platinum,2023-11-27,Furniture,0.0
14076,41.0,Male,59775.0,,Massachusetts,2038,East,United States,104,3656.0974,Silver,2023-04-08,Beauty,1.0
19321,29.0,Female,66081.0,Houston,Texas,77095,Central,United States,35,7585.7534,Gold,2023-12-27,Clothing,0.0
10801,,Female,58828.0,Houston,Texas,77095,Central,United States,22,3451.2002,Silver,2023-10-16,Electronics,0.0
18736,33.0,Male,60951.0,Houston,Texas,77095,Central,United States,94,2716.868,Silver,2023-08-25,Clothing,1.0
13838,23.0,Female,53475.0,San Francisco,California,94109,West,United States,82,9631.283,Gold,2023-11-09,Grocery,0.0
11622,53.0,Male,44206.0,,California,94109,West,United States,80,5816.8027,Gold,2023-12-09,Office Products,0.0
12324,18.0,Female,84215.0,Taylor,Michigan,48180,,United States,56,9137.985,Gold,2023-11-30,Office Products,0.0
14842,18.0,,65348.0,Pembroke Pines,,33024,,United States,68,10429.75,Platinum,2023-12-29,Beauty,0.0
14083,29.0,,62293.0,Pembroke Pines,Florida,33024,South,United States,51,2417.9634,Silver,2023-04-13,Clothing,
19339,55.0,Male,84386.0,Philadelphia,Pennsylvania,19140,East,United States,26,6589.8394,Gold,2023-12-26,Furniture,0.0
17277,39.0,Male,41031.0,Philadelphia,Pennsylvania,19140,East,United States,74,12952.294,Platinum,2023-11-14,Electronics,0.0
10107,45.0,Female,110256.0,Cincinnati,Ohio,45231,East,United States,94,12116.07,Platinum,2023-11-04,Grocery,0.0
18613,47.0,Female,100997.0,New York City,New York,10009,East,United States,72,307.78467,Bronze,2023-01-27,Beauty,1.0
13440,,Female,90525.0,New York City,New York,10009,East,United States,62,10657.985,Platinum,2023-10-15,Pet Supplies,0.0
10863,56.0,Female,,,Washington,98198,West,United States,89,7067.7676,Gold,2023-12-22,Sports and Outdoors,0.0
17811,31.0,Female,75903.0,Des Moines,Washington,98198,,United States,38,12852.847,Platinum,2023-11-05,Electronics,0.0
14675,34.0,Male,45995.0,,Illinois,61604,Central,United States,33,2208.8315,Silver,2023-03-28,Home and Kitchen,1.0
19042,27.0,Female,71125.0,Las Vegas,Nevada,89115,West,United States,57,11142.541,Platinum,2023-12-09,Health & Personal Care,0.0
10209,39.0,Female,,Warwick,Rhode Island,2886,East,United States,45,8389.264,Gold,2023-08-05,Clothing,1.0
