CustomerID,Age,Gender,Income,City,State,PostalCode,Region,Country,TotalPurchases,TotalSpent,MembershipLevel,LastPurchaseDate,FavoriteCategory,Churn,_dataobs_
13706,50,,76526,New York City,New York,10024,East,United States,44,954.38824,Bronze,2023-08-16,Grocery,1,1375
16403,27,Male,88732,Houston,Texas,77041,Central,United States,29,2923.3835,Silver,2023-03-30,Clothing,1,1379
18383,44,Female,85375,Mesa,Arizona,85204,West,United States,40,8073.34,Gold,2023-12-07,Sports and Outdoors,0,1383
12669,,Male,52790,Mesa,Arizona,85204,West,United States,41,9477.124,Gold,2023-11-03,Clothing,0,1385
15548,20,Female,55065,Salinas,California,93905,West,United States,43,1976.8267,Silver,2023-09-29,Sports and Outdoors,1,1387
12758,44,,109454,Florence,,35630,South,United States,83,289.49817,Bronze,2023-05-18,Office Products,1,1394
10629,45,Female,,Providence,Rhode Island,2908,East,United States,44,8373.621,Gold,2023-11-12,Office Products,0,1401
10332,24,Male,59624,San Francisco,California,94110,West,United States,79,9081.736,Gold,2023-12-31,Home and Kitchen,0,1402
15396,36,Female,78915,Philadelphia,Pennsylvania,19134,East,United States,18,11735.677,Platinum,2023-12-09,Office Products,0,1409
16781,45,Female,56245,Detroit,Michigan,48234,Central,United States,59,5033.138,Gold,2023-11-08,Health & Personal Care,0,1429
16780,18,Female,34502,Thomasville,North Carolina,27360,South,United States,95,596.49316,Bronze,2023-02-03,Electronics,1,1436
16746,35,Female,67123,Westminster,California,92683,West,United States,94,6201.465,Gold,2023-09-21,Furniture,1,1437
13562,58,,83931,,California,94122,West,United States,35,3935.0764,Silver,2023-11-06,Office Products,0,1439
13009,41,Female,58480,Seattle,Washington,98115,,United States,91,10980.747,Platinum,2023-12-23,Grocery,0,1443
10200,43,,105331,Philadelphia,,19143,,United States,93,6854.766,Gold,,Beauty,0,1448
17996,52,Male,40676,Coppell,Texas,75019,Central,United States,74,11999.218,Platinum,2023-12-09,Beauty,0,1453
14383,42,Female,79830,Austin,Texas,78745,Central,United States,31,12502.971,Platinum,2023-01-29,Furniture,1,1457
11335,56,Female,,,California,90004,West,United States,37,13079.177,Platinum,2023-11-27,Clothing,0,1462
13244,,Female,74488,Dallas,Texas,75220,Central,United States,36,2126.9348,Silver,2023-09-21,Home and Kitchen,1,1472
19254,42,Female,88943,Seattle,,98105,West,United States,25,5073.2505,Gold,2023-10-01,Grocery,0,1476
17411,21,Female,88820,San Francisco,California,94110,West,United States,2,9831.131,Gold,2023-12-17,Electronics,0,1477
12658,47,,,Chicago,Illinois,60610,,United States,31,7105.605,Gold,2023-02-05,Grocery,1,1478
16652,42,Male,83621,Tucson,Arizona,85705,West,United States,61,11979.517,Platinum,2023-12-05,Beauty,0,1482
11819,,Female,129719,Everett,Massachusetts,2149,East,United States,44,1490.7817,Silver,2023-09-06,Clothing,1,1494
18024,39,Female,62919,,Massachusetts,2149,East,United States,60,9685.783,Gold,2023-08-20,Home and Kitchen,1,1495
17948,51,Male,31573,Everett,Massachusetts,2149,East,United States,36,8805.497,Gold,2023-11-15,Health & Personal Care,0,1496
12493,42,,84075,Watertown,New York,13601,East,United States,9,635.1236,Bronze,2023-10-18,Sports and Outdoors,0,1502
13725,22,Male,67210,San Antonio,Texas,78207,Central,United States,51,9086.999,Gold,2023-10-02,Pet Supplies,0,1504
15322,57,,25169,New York City,New York,10011,East,United States,17,6363.8975,Gold,,Electronics,0,1505
11872,22,Female,76390,San Diego,California,92024,West,United States,39,12104.52,Platinum,2023-12-16,Grocery,0,1507
19181,,Female,59746,Seattle,Washington,98103,West,United States,74,13118.802,Platinum,2023-12-17,Furniture,0,1515
16559,29,Female,92565,New York City,New York,10011,East,United States,93,7803.545,Gold,2023-11-27,Sports and Outdoors,0,1518
14575,39,Male,68195,Allen,,75002,Central,United States,102,2801.377,Silver,2023-07-04,Beauty,1,1523
17416,44,Female,,Atlanta,Georgia,30318,South,United States,91,11137.545,Platinum,2023-11-24,Furniture,0,1525
12358,50,Female,,Los Angeles,California,90004,West,United States,16,7765.5254,Gold,2023-11-28,Furniture,0,1527
13699,28,Female,44347,Los Angeles,California,90004,West,United States,99,10791.336,Platinum,,Office Products,0,1529
11208,,Male,76834,,Texas,79907,Central,United States,26,6560.005,Gold,2023-11-22,Health & Personal Care,0,1530
12171,,Female,,Florence,Alabama,35630,South,United States,82,7665.77,Gold,2023-12-19,Sports and Outdoors,0,1533
13872,36,Female,87677,Virginia Beach,Virginia,23464,South,United States,52,6426.921,Gold,2023-12-14,Furniture,0,1545
15815,66,Female,84688,Los Angeles,California,90032,West,United States,83,3328.4531,Silver,2023-06-15,Clothing,1,1549
15598,38,Female,,Peoria,Illinois,61604,Central,United States,68,7519.2085,Gold,2023-12-29,Furniture,0,1550
19700,22,Female,121284,Columbus,Ohio,43229,East,United States,52,4708.7827,Silver,2023-12-31,Health & Personal Care,0,1551
11422,63,Female,82385,New York City,New York,10011,East,United States,103,11965.478,Platinum,2023-05-06,Sports and Outdoors,1,1552
18873,36,Female,50873,Carrollton,Texas,75007,,United States,99,1142.8123,Silver,2023-11-14,Beauty,0,1553
18962,,Female,37752,Carrollton,Texas,75007,Central,United States,29,9674.051,Gold,2023-11-15,Home and Kitchen,0,1555
19974,30,Female,100606,Los Angeles,,90049,West,United States,56,13214.181,Platinum,2023-09-02,Office Products,1,1565
15930,42,Female,32146,Los Angeles,,90008,West,United States,11,12707.177,Platinum,2023-12-16,Home and Kitchen,0,1567
18292,60,,120031,Philadelphia,Pennsylvania,19143,East,United States,53,8330.21,Gold,2023-11-05,Health & Personal Care,0,1569
15497,46,Female,28657,Eagan,Minnesota,55122,Central,United States,80,9333.866,Gold,2023-06-26,Grocery,1,1571
18161,41,,70654,Kent,Washington,98031,West,United States,103,1719.045,Silver,2023-05-03,Office Products,1,1575
16113,,Male,101345,Kent,Washington,98031,West,United States,39,5164.7876,Gold,2023-11-14,Grocery,0,1577
14139,31,Female,88950,,Washington,98031,,United States,92,1441.1863,Silver,2023-06-23,Sports and Outdoors,1,1578
10156,29,Female,,,California,90049,West,United States,103,12653.797,Platinum,2023-08-23,Sports and Outdoors,1,1580
18811,22,Female,68106,Cleveland,Ohio,44105,East,United States,22,5687.063,Gold,2023-05-24,Beauty,1,1583
16520,38,Female,113768,Cleveland,Ohio,44105,East,United States,27,4779.006,Silver,2023-05-06,Furniture,1,1584
16967,24,Male,78702,Tigard,Oregon,97224,West,United States,25,8233.667,Gold,2023-07-19,Office Products,1,1590
10046,,Female,69669,Skokie,Illinois,60076,,United States,59,9682.365,Gold,2023-12-26,Health & Personal Care,0,1597
17578,31,Female,60062,Seattle,Washington,98115,West,United States,93,11383.275,Platinum,2023-06-19,Furniture,1,1599
12794,,Female,73664,Philadelphia,Pennsylvania,19140,East,United States,65,9609.797,Gold,2023-12-05,Pet Supplies,0,1602
18371,30,Male,37983,Philadelphia,Pennsylvania,19143,East,United States,24,6945.606,Gold,2023-06-11,Pet Supplies,1,1603
16745,30,Female,97201,Seattle,Washington,98115,West,United States,51,3036.672,Silver,2023-02-11,Electronics,1,1615
14457,46,Female,59942,Dallas,Texas,75217,Central,United States,59,9159.804,Gold,2023-12-13,Home and Kitchen,0,1618
14325,19,Male,81158,,Texas,75217,Central,United States,85,12706.666,Platinum,2023-11-20,Furniture,0,1619
18572,19,Female,88733,Plano,Texas,75023,Central,United States,93,2075.8777,Silver,2023-07-27,Grocery,1,1627
12666,24,Female,80834,,Texas,77041,Central,United States,37,2044.8898,Silver,2023-09-13,Sports and Outdoors,1,1629
12026,29,Male,66039,,,77041,Central,United States,92,10849.437,Platinum,2023-12-30,Furniture,0,1630
15716,36,,114878,Philadelphia,Pennsylvania,19134,,United States,59,8118.1313,Gold,2023-12-26,Furniture,0,1633
14499,37,Female,76365,Philadelphia,Pennsylvania,19143,East,United States,101,10638.168,Platinum,2023-07-09,Pet Supplies,1,1640
14931,43,Male,,Philadelphia,Pennsylvania,19140,East,United States,29,1343.5941,Silver,2023-12-16,Sports and Outdoors,0,1641
14583,55,Male,90546,San Francisco,California,94122,West,United States,72,4304.686,Silver,2023-10-16,Health & Personal Care,0,1664
15296,32,Female,46411,New York City,New York,10011,East,United States,24,11738.223,Platinum,2023-11-15,Sports and Outdoors,0,1670
12083,,Female,96706,New York City,New York,10011,East,United States,53,11309.896,Platinum,2023-11-03,Health & Personal Care,0,1672
16640,33,Female,,Chicago,Illinois,60623,Central,United States,79,12112.698,Platinum,2023-11-01,Office Products,0,1675
10027,43,,62227,Dallas,Texas,75081,,United States,58,1060.7773,Silver,2023-11-28,Furniture,0,1685
11430,43,Female,98334,San Francisco,California,94122,West,United States,100,3896.3142,Silver,2023-01-27,Furniture,1,1690
15052,23,Male,59418,San Francisco,California,94122,West,United States,13,478.86172,Bronze,2023-04-21,Clothing,1,1692
12820,46,,,San Diego,California,92037,West,United States,34,1114.0006,Silver,2023-07-29,Grocery,1,1693
14772,,Female,73854,,,28540,South,United States,86,11063.675,Platinum,2023-12-19,Clothing,0,1700
10453,18,Male,98494,,Texas,77095,Central,United States,48,11740.797,Platinum,2023-12-04,Grocery,0,1701
13154,,Female,56021,Suffolk,Virginia,23434,,United States,21,997.1276,Bronze,2023-03-11,Home and Kitchen,1,1716
18976,37,Female,91207,Greensboro,North Carolina,27405,South,United States,42,10038.5205,Platinum,2023-12-05,Pet Supplies,0,1720
18868,36,Female,74727,Chicago,Illinois,60623,Central,United States,9,10936.505,Platinum,2023-11-26,Sports and Outdoors,0,1724
16669,37,,47815,Chicago,Illinois,60623,Central,United States,42,12534.284,Platinum,2023-12-06,Office Products,0,1725
10677,34,Female,88341,,Massachusetts,2038,East,United States,75,10623.245,Platinum,2023-11-28,Grocery,0,1734
14840,,,66938,Milwaukee,Wisconsin,53209,Central,United States,62,10348.292,Platinum,2023-12-20,Home and Kitchen,0,1735
10139,43,,103366,New York City,New York,10011,East,United States,30,9454.802,Gold,2023-12-04,Beauty,0,1742
16910,,,,Madison,,53711,Central,United States,45,1389.3296,Silver,2023-08-28,Sports and Outdoors,1,1743
19637,48,Female,61431,Dallas,Texas,75081,,United States,37,1731.7853,Silver,,Office Products,1,1751
16204,42,Female,69221,Auburn,,98002,,United States,89,2302.1958,Silver,2023-05-14,Furniture,1,1753
12496,36,Female,30894,Los Angeles,,90049,West,United States,33,12985.728,Platinum,2023-11-21,Office Products,0,1757
12940,35,,89278,Chicago,,60610,Central,United States,17,3582.224,Silver,2023-08-26,Furniture,1,1762
16581,21,Female,,Harrisonburg,Virginia,22801,South,United States,21,9671.937,Gold,2023-11-19,Health & Personal Care,0,1763
10860,38,,70928,Los Angeles,California,90036,West,United States,13,8607.178,Gold,2023-11-20,Pet Supplies,0,1769
13905,45,Female,59705,Chicago,Illinois,60623,Central,United States,67,6161.203,Gold,2023-12-27,Electronics,0,1772
10750,,Female,83322,Redmond,,97756,West,United States,92,120.66627,Bronze,2023-05-17,Office Products,1,1775
12027,36,Female,69906,Austin,Texas,78745,Central,United States,64,6725.248,Gold,2023-12-03,Electronics,0,1785
12137,27,Female,88947,Meriden,Connecticut,6450,East,United States,63,4251.91,Silver,2023-07-21,Health & Personal Care,1,1786
11032,45,Female,67993,San Antonio,Texas,78207,Central,United States,12,286.67334,Bronze,2023-04-28,Clothing,1,1794
17833,35,Female,86026,Seattle,Washington,98115,West,United States,28,1155.899,Silver,2023-10-22,Home and Kitchen,0,1795
18149,38,Female,52566,Los Angeles,California,90004,West,United States,42,2866.4426,Silver,2023-01-31,Electronics,1,1797
19323,,Male,73040,Houston,Texas,77041,Central,United States,99,9919.936,Gold,2023-11-30,Furniture,0,1806
14405,44,Male,76908,San Antonio,Texas,78207,Central,United States,91,5720.0903,Gold,2023-11-27,Beauty,0,1824
17943,50,,81887,New York City,New York,10011,East,United States,72,2183.9724,Silver,2023-03-04,Clothing,1,1828
17286,,,38690,Philadelphia,Pennsylvania,19143,East,United States,60,10119.907,Platinum,2023-11-23,Furniture,0,1831
13259,19,,71718,Keller,Texas,76248,Central,United States,99,2524.2773,Silver,2023-01-17,Clothing,1,1832
18434,34,,96717,Huntington Beach,California,92646,West,United States,57,4585.4697,Silver,2023-04-28,Home and Kitchen,1,1838
16254,40,Male,73898,Charlottesville,,22901,South,United States,51,6823.5625,Gold,2023-05-12,Home and Kitchen,1,1842
14454,46,Female,,Minneapolis,,55407,Central,United States,85,6461.5117,Gold,2023-11-30,Health & Personal Care,0,1843
13826,,Female,107475,Miami,Florida,33178,,United States,92,1681.9865,Silver,2023-11-23,Beauty,0,1844
14811,30,Female,64334,Detroit,Michigan,48205,Central,United States,82,8734.665,Gold,2023-11-06,Beauty,0,1848
12997,35,,90674,Springfield,Oregon,97477,West,United States,9,4921.9434,Silver,2023-07-26,Sports and Outdoors,1,1851
16295,63,Female,129600,Los Angeles,California,90008,West,United States,52,4171.883,Silver,2023-12-22,Electronics,0,1857
16068,47,Male,30616,Boynton Beach,Florida,33437,South,United States,18,12266.279,Platinum,2023-09-09,Sports and Outdoors,1,1861
12462,44,Female,75063,Boynton Beach,Florida,33437,South,United States,98,3165.769,Silver,2023-08-28,Sports and Outdoors,1,1862
16689,57,,69510,Detroit,Michigan,48227,Central,United States,89,146.71759,Bronze,2023-02-09,Home and Kitchen,1,1865
11523,47,Female,42641,Watertown,New York,13601,,United States,5,7325.4873,Gold,2023-01-29,Home and Kitchen,1,1867
15524,,Male,72217,Arlington,Texas,76017,Central,United States,1,8187.536,Gold,2023-12-12,Sports and Outdoors,0,1869
18846,45,,66121,San Francisco,California,94109,West,United States,77,12122.164,Platinum,,Beauty,0,1882
13231,32,,47117,Quincy,Illinois,62301,Central,United States,79,4420.9297,Silver,2023-07-04,Health & Personal Care,1,1889
14047,54,Female,102500,Carrollton,,75007,Central,United States,3,9288.125,Gold,2023-12-10,Electronics,0,1891
12906,44,Male,89940,,New York,10009,East,United States,39,463.32578,Bronze,2023-07-05,Office Products,1,1895
13877,,Female,60754,New York City,New York,10009,East,United States,103,10362.202,Platinum,2023-07-09,Grocery,1,1901
18682,,,,Chicago,Illinois,60610,Central,United States,39,4065.439,Silver,2023-08-11,Office Products,1,1917
15782,35,Female,,,,65807,Central,United States,33,10847.6875,Platinum,2023-12-26,Office Products,0,1932
16904,18,Female,82107,Springfield,,97477,West,United States,77,7982.1787,Gold,2023-12-05,Health & Personal Care,0,1937
15315,54,,,Houston,Texas,77036,Central,United States,56,9781.001,Gold,2023-11-09,Health & Personal Care,0,1939
13141,48,Male,71186,,Texas,77036,Central,United States,49,1216.0052,Silver,2023-09-11,Office Products,1,1940
12223,48,Female,56356,Chesapeake,Virginia,23320,,United States,103,4606.7783,Silver,2023-01-08,Home and Kitchen,1,1941
16635,51,Female,40230,Pasadena,California,91104,West,United States,23,6086.944,Gold,2023-11-17,Sports and Outdoors,0,1945
15304,,Male,55654,Houston,Texas,77041,Central,United States,92,10871.314,Platinum,2023-12-02,Office Products,0,1954
18187,50,Female,69233,,Texas,76106,Central,United States,53,4144.5483,Silver,,Sports and Outdoors,1,1976
17102,38,,83795,Peoria,Arizona,85345,West,United States,82,6690.041,Gold,2023-08-13,Clothing,1,1982
11880,,Male,73736,Perth Amboy,New Jersey,8861,East,United States,100,2635.0134,Silver,2023-09-19,Health & Personal Care,1,1988
18893,53,Female,93343,Perth Amboy,New Jersey,8861,East,United States,73,12021.33,Platinum,2023-11-20,Office Products,0,1990
12786,39,Female,75379,Philadelphia,Pennsylvania,19134,East,United States,94,4144.074,Silver,2023-04-26,Electronics,1,1992
15447,34,Female,77278,Philadelphia,Pennsylvania,19134,East,United States,73,9970.068,Gold,2023-11-01,Furniture,0,1993
12673,40,Female,38665,Los Angeles,California,90049,West,United States,85,5894.264,Gold,2023-06-23,Clothing,1,2008
11633,31,Female,,,California,94513,West,United States,49,4843.9106,Silver,2023-05-08,Home and Kitchen,1,2016
10748,18,Female,56631,,Maryland,21215,East,United States,72,7699.035,Gold,2023-12-26,Grocery,0,2019
19054,27,Female,52991,,Delaware,19805,East,United States,91,3797.4521,Silver,2023-07-27,Office Products,1,2031
14190,34,Female,,Denver,Colorado,80219,,United States,36,384.03998,Bronze,2023-04-23,Grocery,1,2042
13772,23,Female,57696,Redlands,California,92374,West,United States,18,4370.0015,Silver,2023-07-11,Office Products,1,2050
14864,49,Female,,Redlands,California,92374,West,United States,90,503.64957,Bronze,2023-12-03,Sports and Outdoors,0,2052
11067,48,,74691,Philadelphia,Pennsylvania,19143,East,United States,13,2569.0627,Silver,2023-10-11,Home and Kitchen,0,2065
13697,40,Male,,Philadelphia,,19134,East,United States,90,10988.703,Platinum,2023-12-04,Pet Supplies,0,2066
11538,45,Female,91037,Philadelphia,Pennsylvania,19134,,United States,1,4877.2607,Silver,2023-01-27,Home and Kitchen,1,2067
15992,55,Female,52834,New York City,New York,10011,East,United States,28,11205.847,Platinum,2023-11-29,Home and Kitchen,0,2071
17562,40,Female,,Grand Prairie,Texas,75051,Central,United States,14,9686.712,Gold,2023-12-13,Electronics,0,2075
18204,42,Female,101865,New York City,New York,10009,,United States,8,1871.8884,Silver,2023-12-27,Electronics,0,2077
10730,29,,,Long Beach,New York,11561,,United States,49,7682.7153,Gold,2023-12-06,Beauty,0,2079
