Country,City,State,Postal Code,Region,Age,Gender,Income,Customer ID
United States,Auburn,New York,13021,East,66.0,Female,,16869
United States,Auburn,New York,13021,East,54.0,Female,54569.0,15784
United States,,,44312,East,37.0,Female,50740.0,19846
United States,Akron,Ohio,44312,East,46.0,Male,55531.0,15769
United States,Norman,Oklahoma,73071,Central,29.0,Male,87983.0,14115
United States,Concord,California,94521,West,23.0,Female,,19419
United States,Decatur,Illinois,62521,Central,50.0,Female,100809.0,15286
United States,Decatur,Illinois,62521,Central,,Male,64297.0,15343
United States,Seattle,Washington,98115,West,58.0,Female,130672.0,14508
United States,Seattle,Washington,98115,West,,Male,71238.0,14056
United States,Seattle,,98115,West,40.0,Male,73879.0,12925
United States,Phoenix,Arizona,85023,West,54.0,Female,88666.0,10367
United States,Phoenix,Arizona,85023,West,47.0,Female,76780.0,18126
United States,Phoenix,Arizona,85023,West,18.0,Female,103385.0,10123
United States,Phoenix,Arizona,85023,West,,Female,82319.0,11508
United States,Phoenix,Arizona,85023,West,26.0,Male,53269.0,10043
United States,Park Ridge,Illinois,60068,Central,,Female,91563.0,15330
United States,Amarillo,,79109,Central,42.0,Female,91095.0,17574
United States,Chicago,,60610,Central,48.0,,113504.0,16991
United States,,New York,11757,East,50.0,Female,94976.0,19645
United States,,California,94110,West,41.0,Male,,17244
United States,San Francisco,California,94110,West,44.0,Female,85396.0,18895
United States,San Francisco,California,94110,West,37.0,Female,68404.0,15291
United States,San Francisco,California,94110,West,36.0,Male,22530.0,10190
United States,San Francisco,California,94110,West,40.0,,84758.0,15204
United States,San Francisco,California,94110,West,49.0,Female,83867.0,16476
United States,Los Angeles,California,90008,West,38.0,Female,75523.0,10056
United States,Troy,New York,12180,East,55.0,Female,72333.0,19828
United States,New York City,New York,10024,East,38.0,Male,91237.0,14860
United States,New York City,New York,10024,East,55.0,Female,66528.0,18703
United States,,California,92024,West,33.0,Female,36335.0,19217
United States,New York City,New York,10024,East,62.0,Male,60507.0,18478
United States,New York City,New York,10024,East,40.0,Female,,11952
United States,,California,90045,West,22.0,Female,91025.0,17598
United States,Los Angeles,California,90045,West,64.0,Female,73313.0,17381
United States,Los Angeles,California,90045,West,64.0,Female,66282.0,18659
United States,Chicago,Illinois,60610,Central,39.0,Male,67730.0,15099
United States,Huntsville,Texas,77340,Central,22.0,,98935.0,17181
United States,Huntsville,Texas,77340,Central,42.0,Female,68553.0,10956
United States,Huntsville,Texas,77340,Central,31.0,Male,67456.0,17472
United States,Rochester,New York,14609,East,37.0,Female,,16071
United States,Rochester,,14609,East,63.0,Female,58631.0,13223
United States,Seattle,Washington,98115,West,26.0,Female,88030.0,10253
United States,Memphis,Tennessee,38109,South,,Female,111084.0,19312
United States,Fayetteville,Arkansas,72701,South,31.0,,57292.0,11183
United States,Costa Mesa,California,92627,West,31.0,Female,72942.0,18139
United States,Costa Mesa,California,92627,West,38.0,Female,83905.0,12557
United States,Costa Mesa,California,92627,West,27.0,Female,103951.0,18367
United States,Costa Mesa,California,92627,West,36.0,Male,56269.0,17986
United States,Parker,Colorado,80134,West,18.0,Female,42181.0,12867
United States,,Colorado,80134,West,49.0,,77551.0,17309
United States,Parker,Colorado,80134,West,23.0,Female,73127.0,10857
United States,Parker,Colorado,80134,West,23.0,Male,106838.0,17251
United States,Parker,Colorado,80134,West,44.0,Female,68638.0,14752
United States,New York City,New York,10024,East,50.0,,57918.0,18136
United States,Atlanta,Georgia,30318,South,19.0,,97357.0,15537
United States,Atlanta,Georgia,30318,South,40.0,Female,70104.0,16573
United States,Atlanta,Georgia,30318,South,,Male,119601.0,13414
United States,Atlanta,Georgia,30318,South,29.0,Male,,12660
United States,Gladstone,Missouri,64118,Central,39.0,Female,90794.0,13412
United States,Gladstone,Missouri,64118,,29.0,Female,,17843
United States,Newark,,43055,East,47.0,Female,77231.0,12859
United States,Los Angeles,California,90049,West,43.0,Female,76678.0,11916
United States,Los Angeles,California,90049,West,49.0,,101336.0,15475
United States,Great Falls,Montana,59405,West,59.0,Female,69133.0,19509
United States,Great Falls,Montana,59405,West,25.0,Male,112996.0,14524
United States,,Montana,59405,West,39.0,Female,66168.0,17036
United States,Great Falls,Montana,59405,West,38.0,Female,71357.0,19796
United States,Houston,,77041,Central,18.0,Female,87759.0,11765
United States,Houston,,77041,Central,37.0,Male,100450.0,13222
United States,Houston,Texas,77041,Central,31.0,Female,76750.0,15423
United States,Detroit,Michigan,48234,Central,51.0,Female,64046.0,10202
United States,Los Angeles,California,90032,West,39.0,Female,84892.0,12518
United States,Los Angeles,California,90032,West,18.0,Male,53029.0,11198
United States,Lawrence,,1841,East,31.0,Male,,14102
United States,Lakeland,Florida,33801,South,36.0,,103271.0,11474
United States,Lakeland,,33801,South,58.0,Female,45516.0,18012
United States,Philadelphia,Pennsylvania,19134,East,30.0,,58171.0,18566
United States,Philadelphia,,19134,East,48.0,Male,62869.0,15823
United States,,Pennsylvania,19134,East,,Female,74974.0,13563
United States,Los Angeles,,90036,West,20.0,,106039.0,19871
United States,Los Angeles,California,90032,West,31.0,Female,52405.0,17243
United States,Montgomery,Alabama,36116,South,22.0,Female,85461.0,14626
United States,Montgomery,,36116,South,,Female,86048.0,13912
United States,Mesa,Arizona,85204,West,31.0,Male,97908.0,19952
United States,Chicago,,60653,Central,47.0,,135538.0,11377
United States,New York City,New York,10009,East,65.0,Female,66460.0,10947
United States,,Kentucky,42420,South,23.0,Female,94168.0,15628
United States,Henderson,Kentucky,42420,South,57.0,Female,82404.0,18038
United States,Green Bay,Wisconsin,54302,Central,53.0,Female,97546.0,13100
United States,Tucson,Arizona,85705,West,32.0,Female,72733.0,12679
United States,,Ohio,45503,,28.0,Male,62501.0,19384
United States,Fort Worth,Texas,76106,Central,39.0,Male,92892.0,11676
United States,Fort Worth,Texas,76106,Central,55.0,Female,86055.0,11913
United States,Fort Worth,Texas,76106,Central,48.0,Male,60962.0,18720
United States,New York City,New York,10035,East,27.0,Female,,17302
United States,New York City,New York,10035,East,47.0,Female,73478.0,19643
United States,Chicago,Illinois,60653,Central,35.0,Female,72650.0,13630
United States,Chicago,Illinois,60653,Central,19.0,,96233.0,16974
United States,Chicago,Illinois,60653,Central,44.0,Female,30621.0,18222
United States,San Francisco,California,94110,West,40.0,Male,25261.0,11019
United States,Jacksonville,Florida,32216,South,36.0,Female,52146.0,18198
United States,Houston,Texas,77070,Central,24.0,Female,52871.0,12079
United States,Anaheim,California,92804,West,33.0,Male,73916.0,11876
United States,Wilmington,North Carolina,28403,South,45.0,Female,107606.0,12030
United States,Los Angeles,California,90045,West,47.0,Female,,13447
United States,Los Angeles,California,90045,West,28.0,,41160.0,12243
United States,Los Angeles,California,90045,West,,Female,45159.0,13703
United States,San Francisco,California,94110,West,,Female,48840.0,16934
United States,San Francisco,California,94110,West,33.0,Female,80285.0,13845
United States,Tampa,Florida,33614,South,,Female,53817.0,14381
United States,Tampa,Florida,33614,South,29.0,Male,75571.0,19525
United States,Seattle,,98105,West,55.0,Female,62554.0,10775
United States,Seattle,Washington,98105,West,,Female,,19409
United States,,California,90008,West,22.0,Male,79478.0,13988
United States,Seattle,Washington,98105,West,44.0,Female,78939.0,14016
United States,Seattle,Washington,98105,West,37.0,,22530.0,19669
United States,Seattle,Washington,98105,West,,,77404.0,14154
United States,Seattle,Washington,98105,West,30.0,Male,66600.0,14642
United States,New York City,New York,10024,East,,Female,80606.0,19985
United States,New York City,,10024,East,31.0,Female,50822.0,13574
United States,New York City,New York,10024,East,,Female,64092.0,11382
United States,New York City,New York,10024,,33.0,Female,75834.0,11001
United States,,Washington,98270,West,,Female,94477.0,18716
United States,Long Beach,,90805,West,,Female,52044.0,13289
United States,Long Beach,California,90805,West,41.0,,87172.0,16298
United States,Long Beach,California,90805,West,,Male,60606.0,18980
United States,Chicago,Illinois,60610,Central,35.0,,59800.0,17701
United States,Chicago,Illinois,60610,Central,29.0,Female,37402.0,14833
United States,Los Angeles,California,90004,West,37.0,Female,87344.0,12422
United States,Denver,Colorado,80219,West,29.0,,75837.0,17837
United States,Denver,,80219,West,20.0,,119473.0,19479
United States,,Colorado,80219,West,46.0,Female,,12748
United States,Denver,Colorado,80219,West,48.0,Male,68050.0,18146
United States,Denver,Colorado,80219,West,32.0,Female,88074.0,18172
United States,,Kentucky,40475,South,48.0,Female,77626.0,13089
United States,Richmond,,40475,,18.0,Male,46093.0,16530
United States,,Oregon,97301,West,,Male,87976.0,13406
United States,Salem,Oregon,97301,West,31.0,Female,41248.0,14574
United States,Salem,Oregon,97301,West,42.0,Female,53881.0,12408
United States,,Oregon,97301,West,33.0,Female,88700.0,17901
United States,Laredo,Texas,78041,,21.0,Male,86581.0,15744
United States,Laredo,Texas,78041,Central,41.0,,62070.0,16597
United States,San Diego,California,92024,West,51.0,Male,81934.0,17288
United States,San Diego,California,92024,,22.0,Male,55900.0,12508
United States,San Diego,California,92024,West,25.0,Male,49828.0,10069
United States,San Diego,California,92024,West,33.0,Female,60942.0,18291
United States,Philadelphia,Pennsylvania,19134,East,38.0,Female,59527.0,14709
United States,Philadelphia,,19120,East,25.0,,90031.0,17891
United States,Philadelphia,Pennsylvania,19120,East,51.0,Male,37058.0,18607
United States,Philadelphia,Pennsylvania,19120,East,46.0,Male,80722.0,10118
United States,Tampa,Florida,33614,South,18.0,Female,83294.0,13902
United States,Tampa,Florida,33614,South,61.0,Male,97993.0,16196
United States,Tampa,Florida,33614,South,41.0,,75646.0,11738
United States,Tampa,Florida,33614,South,59.0,Female,86949.0,11124
United States,Tampa,Florida,33614,South,,Female,105831.0,16461
United States,Philadelphia,Pennsylvania,19134,East,40.0,,63051.0,13011
United States,Philadelphia,Pennsylvania,19134,East,35.0,Female,68692.0,11363
United States,Philadelphia,Pennsylvania,19134,East,26.0,Female,55238.0,13041
United States,,Texas,75217,Central,40.0,Female,52412.0,17320
United States,Dallas,Texas,75217,,,Male,64709.0,17509
United States,Philadelphia,Pennsylvania,19143,East,29.0,Female,57532.0,12536
United States,Philadelphia,Pennsylvania,19143,East,18.0,Female,45365.0,11119
United States,Grove City,Ohio,43123,East,38.0,Female,83257.0,10832
United States,Grove City,Ohio,43123,East,31.0,Female,123372.0,16448
United States,New York City,New York,10011,East,40.0,Female,107662.0,16645
United States,New York City,New York,10011,East,20.0,Male,88317.0,11937
United States,New York City,New York,10011,East,33.0,Female,59289.0,12455
United States,New York City,New York,10011,East,38.0,Male,85079.0,14092
United States,New York City,New York,10011,East,18.0,Male,78771.0,17641
United States,Chicago,Illinois,60610,Central,29.0,Male,123458.0,14985
United States,Dearborn,Michigan,48126,Central,32.0,Female,94184.0,17773
United States,,Michigan,48126,Central,43.0,Female,31812.0,14530
United States,Dearborn,Michigan,48126,Central,32.0,Male,70968.0,16100
United States,Dearborn,,48126,Central,26.0,Male,68281.0,15929
United States,New York City,,10009,East,32.0,Male,82568.0,11886
United States,Seattle,,98115,West,56.0,Female,47325.0,18006
United States,San Francisco,California,94122,West,53.0,Female,22530.0,11072
United States,San Francisco,California,94122,West,45.0,Male,71982.0,10573
United States,Aurora,,80013,West,37.0,Female,83631.0,17060
United States,Aurora,Colorado,80013,West,43.0,Female,,18713
United States,Aurora,Colorado,80013,West,46.0,,67528.0,11482
United States,Miami,Florida,33180,South,43.0,Female,89179.0,19262
United States,Miami,Florida,33180,South,45.0,Female,101865.0,11276
United States,Warner Robins,Georgia,31088,South,39.0,,,11733
United States,,Colorado,80013,West,27.0,Female,61895.0,10135
United States,Aurora,Colorado,80013,West,44.0,Male,88436.0,12265
United States,Vallejo,California,94591,West,41.0,Male,,16912
United States,Vallejo,California,94591,,36.0,,87126.0,16112
United States,Minneapolis,,55407,Central,49.0,Female,82003.0,17481
United States,Mission Viejo,California,92691,West,37.0,Female,78988.0,11194
United States,Mission Viejo,California,92691,West,28.0,,39374.0,16754
United States,Rochester Hills,Michigan,48307,Central,18.0,Female,66947.0,18804
United States,Plainfield,New Jersey,7060,East,35.0,Female,22530.0,18508
United States,,,47201,Central,29.0,Female,104942.0,11043
United States,Sierra Vista,Arizona,85635,West,44.0,,35457.0,19271
United States,Sierra Vista,Arizona,85635,West,,Female,71098.0,17390
United States,Vancouver,,98661,West,18.0,Female,70515.0,17012
United States,Vancouver,Washington,98661,West,34.0,Male,55241.0,15965
United States,Vancouver,Washington,98661,,,Male,,10815
United States,New York City,New York,10024,East,46.0,Female,109798.0,17818
United States,New York City,,10035,,33.0,Female,93763.0,12787
United States,New York City,New York,10035,East,,Female,70592.0,11630
United States,Columbus,,43229,East,52.0,Male,36488.0,10160
United States,Columbus,,43229,East,38.0,Female,61000.0,13920
United States,Columbus,Ohio,43229,East,29.0,Female,96504.0,15648
United States,Aurora,Illinois,60505,Central,26.0,Male,,13315
United States,Aurora,Illinois,60505,Central,31.0,Female,,14311
United States,Arlington,Texas,76017,Central,52.0,Female,71035.0,12979
United States,Arlington,Texas,76017,Central,28.0,Male,76899.0,13913
United States,Arlington,Texas,76017,Central,48.0,Male,24445.0,17659
United States,Arlington,Texas,76017,Central,36.0,Female,66281.0,17493
United States,New York City,,10011,East,41.0,Female,76793.0,19244
United States,Louisville,Kentucky,40214,South,43.0,Male,45933.0,10648
United States,Dallas,,75081,Central,,Female,98547.0,13707
United States,Dallas,,75081,Central,21.0,Female,26175.0,11210
United States,Dallas,Texas,75081,Central,36.0,Female,70896.0,17868
United States,,Ohio,44105,East,24.0,Female,46883.0,17881
United States,Chicago,Illinois,60653,,45.0,Female,55962.0,13559
United States,,Illinois,60653,,24.0,,98807.0,18123
United States,Chicago,,60653,Central,47.0,Female,52443.0,19416
United States,Quincy,Illinois,62301,Central,47.0,,60079.0,10906
United States,Columbus,Indiana,47201,Central,33.0,,,15604
United States,Columbus,Indiana,47201,Central,44.0,Female,67170.0,19773
United States,Columbus,Indiana,47201,Central,50.0,Female,,10559
United States,,Texas,75701,Central,41.0,Male,,13774
United States,Tyler,,75701,Central,,Female,40078.0,12213
United States,Tyler,Texas,75701,Central,,Female,,14728
United States,Tyler,Texas,75701,Central,,,66657.0,16738
United States,New York City,New York,10024,East,29.0,Female,41566.0,13693
